,Start,End,Precip,date,duration,cso,Duration,Precipitation,Year,Intensity
1183,05/29/2003 02:05:00,05/29/2003 03:50:00,5.04,05/29/2003,21,,105,1.26,0,8.64
1184,05/29/2003 09:15:00,05/29/2003 11:25:00,9.54,05/29/2003,26,,130,2.385,0,13.20923077
1185,05/29/2003 18:55:00,05/30/2003 06:35:00,6.31,05/29/2003,140,,700,1.5775,0,1.622571429
1186,05/30/2003 13:15:00,05/30/2003 14:30:00,1.05,05/30/2003,15,,75,0.2625,0,2.52
1187,06/05/2003 01:50:00,06/05/2003 03:50:00,0.59,06/05/2003,24,,120,0.1475,0,0.885
1188,06/08/2003 16:10:00,06/08/2003 16:30:00,0.43,06/08/2003,4,,20,0.1075,0,3.87
1189,06/08/2003 20:35:00,06/08/2003 21:50:00,4.21,06/08/2003,15,,75,1.0525,0,10.104
1190,06/09/2003 13:45:00,06/09/2003 20:05:00,4.76,06/09/2003,76,,380,1.19,0,2.254736842
1191,06/09/2003 22:30:00,06/10/2003 00:50:00,1.12,06/09/2003,28,,140,0.28,0,1.44
1192,06/12/2003 19:00:00,06/12/2003 20:25:00,8.44,06/12/2003,17,,85,2.11,0,17.87294118
1193,06/17/2003 07:00:00,06/17/2003 07:10:00,0.04,06/17/2003,2,,10,0.01,0,0.72
1194,06/17/2003 20:20:00,06/17/2003 22:10:00,16.49,06/17/2003,22,,110,4.1225,0,26.98363636
1195,06/18/2003 00:40:00,06/18/2003 00:45:00,0.03,06/18/2003,1,,5,0.0075,0,1.08
1196,06/18/2003 02:50:00,06/18/2003 15:30:00,120.83,06/18/2003,152,,760,30.2075,0,28.61763158
1197,06/18/2003 17:35:00,06/18/2003 22:30:00,8.94,06/18/2003,59,,295,2.235,0,5.454915254
1198,06/19/2003 13:05:00,06/19/2003 14:30:00,0.88,06/19/2003,17,,85,0.22,0,1.863529412
1199,06/26/2003 17:35:00,06/26/2003 17:40:00,0.21,06/26/2003,1,,5,0.0525,0,7.56
1200,06/26/2003 21:35:00,06/27/2003 01:40:00,4.21,06/26/2003,49,,245,1.0525,0,3.093061224
1201,06/27/2003 21:15:00,06/27/2003 23:15:00,32.44,06/27/2003,24,,120,8.11,0,48.66
1202,06/28/2003 02:10:00,06/28/2003 02:50:00,1.23,06/28/2003,8,,40,0.3075,0,5.535
1203,06/28/2003 23:20:00,06/29/2003 02:10:00,1.56,06/28/2003,34,,170,0.39,0,1.651764706
1204,06/29/2003 05:05:00,06/29/2003 14:05:00,18.74,06/29/2003,108,,540,4.685,0,6.246666667
1205,06/30/2003 13:45:00,06/30/2003 13:55:00,0.38,06/30/2003,2,,10,0.095,0,6.84
1206,07/06/2003 07:30:00,07/06/2003 21:40:00,21.25,07/06/2003,170,,850,5.3125,0,4.5
1207,07/07/2003 15:25:00,07/07/2003 16:05:00,0.77,07/07/2003,8,,40,0.1925,0,3.465
1208,07/08/2003 16:10:00,07/08/2003 16:15:00,0.03,07/08/2003,1,,5,0.0075,0,1.08
1209,07/09/2003 02:15:00,07/09/2003 04:40:00,26.91,07/09/2003,29,,145,6.7275,0,33.40551724
1210,07/09/2003 16:00:00,07/09/2003 18:00:00,0.64,07/09/2003,24,,120,0.16,0,0.96
1211,07/10/2003 18:10:00,07/10/2003 19:30:00,1.52,07/10/2003,16,,80,0.38,0,3.42
1212,07/11/2003 23:30:00,07/12/2003 12:45:00,31.37,07/11/2003,159,,795,7.8425,0,7.102641509
1213,07/13/2003 12:50:00,07/13/2003 16:00:00,3.19,07/13/2003,38,,190,0.7975,0,3.022105263
1214,07/13/2003 18:15:00,07/13/2003 19:15:00,0.19,07/13/2003,12,,60,0.0475,0,0.57
1215,07/15/2003 17:50:00,07/16/2003 00:55:00,9.88,07/15/2003,85,,425,2.47,0,4.184470588
1216,07/16/2003 10:35:00,07/16/2003 11:50:00,1.12,07/16/2003,15,,75,0.28,0,2.688
1217,07/16/2003 14:10:00,07/16/2003 21:30:00,15.11,07/16/2003,88,,440,3.7775,0,6.181363636
1218,07/17/2003 23:25:00,07/18/2003 10:40:00,23.21,07/17/2003,135,,675,5.8025,0,6.189333333
1219,07/20/2003 14:50:00,07/20/2003 15:45:00,3.23,07/20/2003,11,,55,0.8075,0,10.57090909
1220,07/20/2003 18:05:00,07/20/2003 19:40:00,10.16,07/20/2003,19,,95,2.54,0,19.25052632
1221,07/22/2003 04:55:00,07/22/2003 05:05:00,0.11,07/22/2003,2,,10,0.0275,0,1.98
1222,07/24/2003 23:35:00,07/25/2003 00:00:00,0.31,07/24/2003,5,,25,0.0775,0,2.232
1223,07/26/2003 15:50:00,07/26/2003 16:25:00,0.54,07/26/2003,7,,35,0.135,0,2.777142857
1224,07/27/2003 12:20:00,07/27/2003 12:35:00,0.78,07/27/2003,3,,15,0.195,0,9.36
1225,07/27/2003 15:15:00,07/27/2003 16:15:00,3.32,07/27/2003,12,,60,0.83,0,9.96
1226,07/29/2003 05:05:00,07/29/2003 05:15:00,0.96,07/29/2003,2,,10,0.24,0,17.28
1227,07/29/2003 09:20:00,07/29/2003 12:50:00,1.01,07/29/2003,42,,210,0.2525,0,0.865714286
1228,08/03/2003 19:35:00,08/03/2003 19:40:00,0.02,08/03/2003,1,,5,0.005,0,0.72
1229,08/07/2003 12:00:00,08/07/2003 18:00:00,21.8,08/07/2003,72,,360,5.45,0,10.9
1230,08/08/2003 13:15:00,08/08/2003 19:25:00,44.92,08/08/2003,74,,370,11.23,0,21.85297297
1231,08/08/2003 22:50:00,08/08/2003 23:50:00,1.08,08/08/2003,12,,60,0.27,0,3.24
1232,08/10/2003 02:45:00,08/10/2003 03:55:00,0.53,08/10/2003,14,,70,0.1325,0,1.362857143
1233,08/10/2003 12:15:00,08/10/2003 16:20:00,10.53,08/10/2003,49,,245,2.6325,0,7.736326531
1234,08/10/2003 19:20:00,08/10/2003 19:55:00,0.27,08/10/2003,7,,35,0.0675,0,1.388571429
1235,08/11/2003 00:15:00,08/11/2003 00:25:00,0.39,08/11/2003,2,,10,0.0975,0,7.02
1236,08/11/2003 13:05:00,08/11/2003 14:35:00,9.74,08/11/2003,18,,90,2.435,0,19.48
1237,08/11/2003 19:00:00,08/12/2003 04:05:00,38.27,08/11/2003,109,,545,9.5675,0,12.63963303
1238,08/12/2003 08:20:00,08/12/2003 18:00:00,20.91,08/12/2003,116,,580,5.2275,0,6.489310345
1239,08/12/2003 23:10:00,08/13/2003 01:45:00,6.17,08/12/2003,31,,155,1.5425,0,7.16516129
1240,08/15/2003 14:00:00,08/15/2003 17:35:00,3.07,08/15/2003,43,,215,0.7675,0,2.570232558
1241,08/16/2003 15:35:00,08/16/2003 18:05:00,12.26,08/16/2003,30,,150,3.065,0,14.712
1242,08/17/2003 03:55:00,08/17/2003 05:00:00,1.83,08/17/2003,13,,65,0.4575,0,5.067692308
1243,08/17/2003 12:00:00,08/17/2003 13:40:00,1.71,08/17/2003,20,,100,0.4275,0,3.078
1244,08/19/2003 04:00:00,08/19/2003 04:25:00,0.68,08/19/2003,5,,25,0.17,0,4.896
1245,08/21/2003 11:55:00,08/21/2003 12:00:00,0.21,08/21/2003,1,,5,0.0525,0,7.56
1246,08/22/2003 03:25:00,08/22/2003 03:40:00,0.07,08/22/2003,3,,15,0.0175,0,0.84
1247,08/22/2003 08:25:00,08/22/2003 11:30:00,23.69,08/22/2003,37,,185,5.9225,0,23.04972973
1248,08/27/2003 16:15:00,08/27/2003 18:40:00,7.26,08/27/2003,29,,145,1.815,0,9.012413793
1249,08/27/2003 20:45:00,08/27/2003 23:00:00,19.65,08/27/2003,27,,135,4.9125,0,26.2
1250,08/28/2003 09:10:00,08/28/2003 09:35:00,0.46,08/28/2003,5,,25,0.115,0,3.312
1251,08/28/2003 14:35:00,08/28/2003 19:40:00,7.77,08/28/2003,61,,305,1.9425,0,4.58557377
1252,08/29/2003 03:05:00,08/29/2003 04:25:00,0.48,08/29/2003,16,,80,0.12,0,1.08
1253,09/02/2003 16:20:00,09/02/2003 16:55:00,0.56,09/02/2003,7,,35,0.14,0,2.88
1254,09/03/2003 16:35:00,09/03/2003 17:30:00,0.05,09/03/2003,11,,55,0.0125,0,0.163636364
1255,09/06/2003 03:00:00,09/06/2003 03:15:00,0.09,09/06/2003,3,,15,0.0225,0,1.08
1256,09/06/2003 13:30:00,09/06/2003 16:35:00,5.12,09/06/2003,37,,185,1.28,0,4.981621622
1257,09/06/2003 21:30:00,09/06/2003 21:55:00,0.81,09/06/2003,5,,25,0.2025,0,5.832
1258,09/07/2003 14:30:00,09/07/2003 14:45:00,1.3,09/07/2003,3,,15,0.325,0,15.6
1259,09/07/2003 17:00:00,09/07/2003 18:10:00,6.01,09/07/2003,14,,70,1.5025,0,15.45428571
1260,09/08/2003 01:10:00,09/08/2003 07:20:00,34.52,09/08/2003,74,,370,8.63,0,16.79351351
1261,09/08/2003 13:10:00,09/08/2003 15:45:00,3.21,09/08/2003,31,,155,0.8025,0,3.727741935
1262,09/09/2003 16:00:00,09/09/2003 17:30:00,8.25,09/09/2003,18,,90,2.0625,0,16.5
1263,09/09/2003 19:55:00,09/09/2003 20:25:00,4.64,09/09/2003,6,,30,1.16,0,27.84
1264,09/10/2003 01:35:00,09/10/2003 01:45:00,0.11,09/10/2003,2,,10,0.0275,0,1.98
1265,09/10/2003 05:10:00,09/10/2003 05:25:00,0.12,09/10/2003,3,,15,0.03,0,1.44
1266,09/10/2003 08:15:00,09/10/2003 08:25:00,0.09,09/10/2003,2,,10,0.0225,0,1.62
1267,09/10/2003 11:35:00,09/10/2003 14:05:00,1.41,09/10/2003,30,,150,0.3525,0,1.692
1268,09/10/2003 17:00:00,09/10/2003 17:15:00,0.2,09/10/2003,3,,15,0.05,0,2.4
1269,09/10/2003 22:25:00,09/10/2003 22:30:00,0.06,09/10/2003,1,,5,0.015,0,2.16
1270,09/11/2003 10:35:00,09/11/2003 17:30:00,11.44,09/11/2003,83,,415,2.86,0,4.961927711
1271,09/11/2003 21:05:00,09/11/2003 23:05:00,2.07,09/11/2003,24,,120,0.5175,0,3.105
1272,09/12/2003 05:20:00,09/12/2003 08:40:00,11.68,09/12/2003,40,,200,2.92,0,10.512
1273,09/12/2003 14:00:00,09/12/2003 14:15:00,0.4,09/12/2003,3,,15,0.1,0,4.8
1274,09/12/2003 16:50:00,09/12/2003 17:20:00,6.15,09/12/2003,6,,30,1.5375,0,36.9
1275,09/14/2003 20:40:00,09/14/2003 22:20:00,32.77,09/14/2003,20,,100,8.1925,0,58.986
1276,09/17/2003 06:25:00,09/17/2003 08:25:00,8.89,09/17/2003,24,,120,2.2225,0,13.335
1277,09/18/2003 06:20:00,09/18/2003 06:45:00,1.03,09/18/2003,5,,25,0.2575,0,7.416
1278,09/18/2003 14:45:00,09/18/2003 14:50:00,0.06,09/18/2003,1,,5,0.015,0,2.16
1279,09/19/2003 08:15:00,09/19/2003 09:25:00,9.58,09/19/2003,14,,70,2.395,0,24.63428571
1280,09/19/2003 13:40:00,09/19/2003 14:10:00,1.79,09/19/2003,6,,30,0.4475,0,10.74
1281,09/19/2003 19:20:00,09/19/2003 20:25:00,4.71,09/19/2003,13,,65,1.1775,0,13.04307692
1282,09/20/2003 04:20:00,09/20/2003 05:30:00,0.41,09/20/2003,14,,70,0.1025,0,1.054285714
1283,09/20/2003 10:50:00,09/20/2003 10:55:00,0.1,09/20/2003,1,,5,0.025,0,3.6
1284,09/21/2003 00:50:00,09/21/2003 01:10:00,0.03,09/21/2003,4,,20,0.0075,0,0.27
1285,09/21/2003 21:00:00,09/21/2003 21:20:00,12.28,09/21/2003,4,,20,3.07,0,110.52
1286,09/22/2003 00:45:00,09/22/2003 01:25:00,2.26,09/22/2003,8,,40,0.565,0,10.17
1287,09/22/2003 05:40:00,09/22/2003 07:30:00,0.97,09/22/2003,22,,110,0.2425,0,1.587272727
1288,09/22/2003 21:35:00,09/23/2003 00:05:00,16.78,09/22/2003,30,,150,4.195,0,20.136
1289,09/23/2003 07:40:00,09/23/2003 13:20:00,9,09/23/2003,68,,340,2.25,0,4.764705882
1290,09/24/2003 07:35:00,09/24/2003 12:20:00,11.92,09/24/2003,57,,285,2.98,0,7.528421053
1291,09/24/2003 17:40:00,09/24/2003 21:55:00,5.59,09/24/2003,51,,255,1.3975,0,3.945882353
1292,09/25/2003 13:30:00,09/25/2003 14:30:00,3.6,09/25/2003,12,,60,0.9,0,10.8
1293,09/27/2003 16:15:00,09/27/2003 16:55:00,0.37,09/27/2003,8,,40,0.0925,0,1.665
1294,09/29/2003 23:00:00,09/30/2003 01:15:00,8.52,09/29/2003,27,,135,2.13,0,11.36
1295,10/03/2003 02:25:00,10/03/2003 02:55:00,0.26,10/03/2003,6,,30,0.065,0,1.56
1296,10/03/2003 05:50:00,10/03/2003 08:40:00,14.77,10/03/2003,34,,170,3.6925,0,15.63882353
1297,10/03/2003 15:00:00,10/03/2003 17:00:00,4.14,10/03/2003,24,,120,1.035,0,6.21
1298,10/04/2003 11:05:00,10/04/2003 11:10:00,0.31,10/04/2003,1,,5,0.0775,0,11.16
1299,10/08/2003 17:50:00,10/09/2003 00:15:00,36.41,10/08/2003,77,,385,9.1025,0,17.02285714
1300,10/09/2003 02:40:00,10/09/2003 03:40:00,7.66,10/09/2003,12,,60,1.915,0,22.98
1301,10/10/2003 06:30:00,10/10/2003 06:45:00,0.06,10/10/2003,3,,15,0.015,0,0.72
1302,10/11/2003 21:40:00,10/11/2003 23:20:00,0.16,10/11/2003,20,,100,0.04,0,0.288
1303,10/12/2003 04:10:00,10/12/2003 04:25:00,0.11,10/12/2003,3,,15,0.0275,0,1.32
1304,10/12/2003 06:40:00,10/12/2003 09:20:00,2.11,10/12/2003,32,,160,0.5275,0,2.37375
1305,10/13/2003 15:50:00,10/14/2003 02:15:00,44.33,10/13/2003,125,,625,11.0825,0,12.76704
1306,10/14/2003 13:30:00,10/14/2003 15:20:00,6.04,10/14/2003,22,,110,1.51,0,9.883636364
1307,10/21/2003 08:45:00,10/21/2003 09:00:00,4.73,10/21/2003,3,,15,1.1825,0,56.76
1308,10/21/2003 21:25:00,10/21/2003 22:45:00,5.76,10/21/2003,16,,80,1.44,0,12.96
1309,10/22/2003 00:50:00,10/22/2003 02:30:00,0.53,10/22/2003,20,,100,0.1325,0,0.954
1310,10/26/2003 01:40:00,10/26/2003 11:00:00,38.08,10/26/2003,112,,560,9.52,0,12.24
1311,10/26/2003 17:10:00,10/26/2003 17:20:00,0.41,10/26/2003,2,,10,0.1025,0,7.38
1312,10/26/2003 19:20:00,10/26/2003 19:40:00,9.26,10/26/2003,4,,20,2.315,0,83.34
1313,10/29/2003 01:30:00,10/29/2003 03:40:00,0.09,10/29/2003,26,,130,0.0225,0,0.124615385
1314,10/29/2003 10:10:00,10/29/2003 10:55:00,1.01,10/29/2003,9,,45,0.2525,0,4.04
1315,10/30/2003 00:35:00,10/30/2003 00:50:00,1.34,10/30/2003,3,,15,0.335,0,16.08
1316,10/30/2003 13:35:00,10/30/2003 13:40:00,0.06,10/30/2003,1,,5,0.015,0,2.16
1317,11/02/2003 13:00:00,11/02/2003 18:10:00,19.45,11/02/2003,62,,310,4.8625,0,11.29354839
1318,11/04/2003 01:00:00,11/04/2003 08:30:00,33.92,11/04/2003,90,,450,8.48,0,13.568
1319,11/04/2003 13:15:00,11/04/2003 15:25:00,8.85,11/04/2003,26,,130,2.2125,0,12.25384615
1320,11/05/2003 13:10:00,11/05/2003 16:25:00,9.39,11/05/2003,39,,195,2.3475,0,8.667692308
1321,11/05/2003 19:15:00,11/05/2003 19:30:00,1.32,11/05/2003,3,,15,0.33,0,15.84
1322,11/05/2003 23:20:00,11/06/2003 00:10:00,0.88,11/05/2003,10,,50,0.22,0,3.168
1323,11/06/2003 11:15:00,11/06/2003 14:40:00,14.09,11/06/2003,41,,205,3.5225,0,12.37170732
1324,11/11/2003 03:45:00,11/11/2003 04:15:00,0.21,11/11/2003,6,,30,0.0525,0,1.26
1325,11/14/2003 07:20:00,11/14/2003 08:15:00,0.94,11/14/2003,11,,55,0.235,0,3.076363636
1326,11/14/2003 10:40:00,11/14/2003 12:25:00,0.1,11/14/2003,21,,105,0.025,0,0.171428571
1327,11/14/2003 15:00:00,11/14/2003 17:25:00,3.32,11/14/2003,29,,145,0.83,0,4.12137931
1328,11/15/2003 14:00:00,11/15/2003 15:10:00,2.3,11/15/2003,14,,70,0.575,0,5.914285714
1329,11/15/2003 17:45:00,11/16/2003 01:15:00,32.3,11/15/2003,90,,450,8.075,0,12.92
1330,11/20/2003 20:15:00,11/21/2003 00:00:00,3.22,11/20/2003,45,,225,0.805,0,2.576
1331,11/24/2003 20:10:00,11/25/2003 00:30:00,1.48,11/24/2003,52,,260,0.37,0,1.024615385
1332,11/25/2003 02:55:00,11/25/2003 11:45:00,7.2,11/25/2003,106,,530,1.8,0,2.445283019
1333,11/30/2003 06:40:00,11/30/2003 07:20:00,0.1,11/30/2003,8,,40,0.025,0,0.45
1334,11/30/2003 14:55:00,11/30/2003 15:10:00,0.21,11/30/2003,3,,15,0.0525,0,2.52
1335,12/01/2003 03:15:00,12/01/2003 10:10:00,8.44,12/01/2003,83,,415,2.11,0,3.660722892
1336,12/01/2003 16:35:00,12/01/2003 18:10:00,0.43,12/01/2003,19,,95,0.1075,0,0.814736842
1337,12/02/2003 08:50:00,12/02/2003 09:10:00,0.41,12/02/2003,4,,20,0.1025,0,3.69
1338,12/02/2003 16:05:00,12/02/2003 16:15:00,0.17,12/02/2003,2,,10,0.0425,0,3.06
1339,12/05/2003 04:45:00,12/05/2003 06:20:00,4.12,12/05/2003,19,,95,1.03,0,7.806315789
1340,12/05/2003 08:55:00,12/05/2003 11:10:00,2.86,12/05/2003,27,,135,0.715,0,3.813333333
1341,12/06/2003 12:05:00,12/07/2003 03:00:00,43.89,12/06/2003,179,,895,10.9725,0,8.827039106
1342,12/07/2003 05:30:00,12/07/2003 07:35:00,0.47,12/07/2003,25,,125,0.1175,0,0.6768
1343,12/07/2003 11:10:00,12/07/2003 18:20:00,42.23,12/07/2003,86,,430,10.5575,0,17.67767442
1344,12/07/2003 22:05:00,12/07/2003 22:20:00,1.15,12/07/2003,3,,15,0.2875,0,13.8
1345,12/08/2003 18:45:00,12/09/2003 03:00:00,61.51,12/08/2003,99,,495,15.3775,0,22.36727273
1346,12/09/2003 06:20:00,12/09/2003 07:45:00,0.25,12/09/2003,17,,85,0.0625,0,0.529411765
1347,12/10/2003 23:50:00,12/11/2003 18:45:00,59.13,12/10/2003,227,,1135,14.7825,0,9.377444934
1348,12/12/2003 01:25:00,12/12/2003 01:35:00,0.03,12/12/2003,2,,10,0.0075,0,0.54
1349,12/12/2003 14:15:00,12/12/2003 15:00:00,0.74,12/12/2003,9,,45,0.185,0,2.96
1350,12/12/2003 18:10:00,12/12/2003 22:50:00,24.05,12/12/2003,56,,280,6.0125,0,15.46071429
1351,12/13/2003 00:55:00,12/13/2003 03:05:00,0.39,12/13/2003,26,,130,0.0975,0,0.54
1352,12/13/2003 16:35:00,12/13/2003 17:30:00,1.25,12/13/2003,11,,55,0.3125,0,4.090909091
1353,12/13/2003 19:45:00,12/13/2003 20:20:00,3.17,12/13/2003,7,,35,0.7925,0,16.30285714
1354,12/17/2003 05:30:00,12/17/2003 17:05:00,6.51,12/17/2003,139,,695,1.6275,0,1.686043165
1355,12/17/2003 22:50:00,12/17/2003 23:10:00,0.46,12/17/2003,4,,20,0.115,0,4.14
1356,12/18/2003 05:55:00,12/18/2003 06:15:00,0.86,12/18/2003,4,,20,0.215,0,7.74
1357,12/18/2003 09:05:00,12/18/2003 09:15:00,0.18,12/18/2003,2,,10,0.045,0,3.24
1358,12/18/2003 16:05:00,12/18/2003 16:10:00,0.06,12/18/2003,1,,5,0.015,0,2.16
1359,12/23/2003 02:50:00,12/23/2003 07:25:00,10.78,12/23/2003,55,,275,2.695,0,7.056
1360,12/25/2003 12:45:00,12/25/2003 13:35:00,1.69,12/25/2003,10,,50,0.4225,0,6.084
1361,12/25/2003 19:15:00,12/25/2003 23:45:00,9.9,12/25/2003,54,,270,2.475,0,6.6
1362,12/27/2003 13:40:00,12/27/2003 14:00:00,1.41,12/27/2003,4,,20,0.3525,0,12.69
1363,12/30/2003 09:30:00,12/30/2003 09:40:00,0.03,12/30/2003,2,,10,0.0075,0,0.54
1364,01/02/2004 04:50:00,01/02/2004 09:05:00,1.72,01/02/2004,51,,255,0.43,0,1.214117647
1365,01/02/2004 16:20:00,01/03/2004 04:05:00,93.32,01/02/2004,141,,705,23.33,0,23.82638298
1366,01/03/2004 12:10:00,01/03/2004 12:25:00,0.17,01/03/2004,3,,15,0.0425,0,2.04
1367,01/04/2004 17:15:00,01/04/2004 18:55:00,2.53,01/04/2004,20,,100,0.6325,0,4.554
1368,01/04/2004 20:55:00,01/05/2004 04:10:00,34.64,01/04/2004,87,,435,8.66,0,14.3337931
1369,01/05/2004 08:50:00,01/05/2004 13:30:00,3.13,01/05/2004,56,,280,0.7825,0,2.012142857
1370,01/06/2004 01:50:00,01/06/2004 02:35:00,0.13,01/06/2004,9,,45,0.0325,0,0.52
1371,01/06/2004 12:30:00,01/06/2004 16:05:00,4.83,01/06/2004,43,,215,1.2075,0,4.04372093
1372,01/06/2004 19:40:00,01/06/2004 21:40:00,1.45,01/06/2004,24,,120,0.3625,0,2.175
1373,01/07/2004 06:55:00,01/07/2004 07:10:00,0.19,01/07/2004,3,,15,0.0475,0,2.28
1374,01/08/2004 03:30:00,01/08/2004 16:50:00,16.85,01/08/2004,160,,800,4.2125,0,3.79125
1375,01/10/2004 12:50:00,01/11/2004 09:20:00,21.5,01/10/2004,246,,1230,5.375,0,3.146341463
1376,01/11/2004 11:30:00,01/11/2004 12:40:00,0.13,01/11/2004,14,,70,0.0325,0,0.334285714
1377,01/12/2004 03:45:00,01/12/2004 04:40:00,0.46,01/12/2004,11,,55,0.115,0,1.505454545
1378,01/13/2004 06:40:00,01/13/2004 09:55:00,9.75,01/13/2004,39,,195,2.4375,0,9
1379,01/14/2004 06:30:00,01/14/2004 08:15:00,0.96,01/14/2004,21,,105,0.24,0,1.645714286
1380,01/15/2004 11:25:00,01/15/2004 12:25:00,2.15,01/15/2004,12,,60,0.5375,0,6.45
1381,01/16/2004 09:55:00,01/16/2004 12:20:00,1.96,01/16/2004,29,,145,0.49,0,2.433103448
1382,01/16/2004 14:45:00,01/16/2004 16:10:00,0.94,01/16/2004,17,,85,0.235,0,1.990588235
1383,01/17/2004 08:15:00,01/17/2004 08:55:00,1.29,01/17/2004,8,,40,0.3225,0,5.805
1384,01/17/2004 14:50:00,01/17/2004 14:55:00,0.03,01/17/2004,1,,5,0.0075,0,1.08
1385,01/18/2004 06:40:00,01/18/2004 11:15:00,2.93,01/18/2004,55,,275,0.7325,0,1.917818182
1386,01/22/2004 20:15:00,01/22/2004 20:55:00,2.26,01/22/2004,8,,40,0.565,0,10.17
1387,01/22/2004 23:00:00,01/23/2004 00:00:00,0.88,01/22/2004,12,,60,0.22,0,2.64
1388,01/23/2004 07:05:00,01/23/2004 08:25:00,0.88,01/23/2004,16,,80,0.22,0,1.98
1389,01/23/2004 18:55:00,01/23/2004 19:25:00,2.72,01/23/2004,6,,30,0.68,0,16.32
1390,01/24/2004 05:50:00,01/24/2004 20:20:00,36.87,01/24/2004,174,,870,9.2175,0,7.628275862
1391,01/25/2004 10:05:00,01/25/2004 12:45:00,6.7,01/25/2004,32,,160,1.675,0,7.5375
1392,01/25/2004 15:05:00,01/25/2004 16:25:00,1.11,01/25/2004,16,,80,0.2775,0,2.4975
1393,01/26/2004 14:10:00,01/26/2004 15:40:00,3.58,01/26/2004,18,,90,0.895,0,7.16
1394,01/26/2004 18:30:00,01/26/2004 19:40:00,0.31,01/26/2004,14,,70,0.0775,0,0.797142857
1395,01/27/2004 22:10:00,01/28/2004 00:05:00,1.5,01/27/2004,23,,115,0.375,0,2.347826087
1396,01/28/2004 05:35:00,01/28/2004 09:55:00,17.99,01/28/2004,52,,260,4.4975,0,12.45461538
1397,01/28/2004 14:30:00,01/28/2004 15:40:00,0.4,01/28/2004,14,,70,0.1,0,1.028571429
1398,01/29/2004 10:15:00,01/29/2004 14:00:00,2.31,01/29/2004,45,,225,0.5775,0,1.848
1399,01/29/2004 17:50:00,01/29/2004 17:55:00,0.03,01/29/2004,1,,5,0.0075,0,1.08
1400,01/29/2004 19:55:00,01/30/2004 00:15:00,5.85,01/29/2004,52,,260,1.4625,0,4.05
1401,02/02/2004 14:40:00,02/02/2004 16:05:00,1.62,02/02/2004,17,,85,0.405,0,3.430588235
1402,02/02/2004 20:40:00,02/03/2004 00:50:00,7.66,02/02/2004,50,,250,1.915,0,5.5152
1403,02/03/2004 07:45:00,02/03/2004 09:00:00,0.87,02/03/2004,15,,75,0.2175,0,2.088
1404,02/03/2004 17:30:00,02/03/2004 23:05:00,6.82,02/03/2004,67,,335,1.705,0,3.664477612
1405,02/04/2004 07:20:00,02/04/2004 07:50:00,0.27,02/04/2004,6,,30,0.0675,0,1.62
1406,02/04/2004 16:05:00,02/04/2004 17:10:00,2.27,02/04/2004,13,,65,0.5675,0,6.286153846
1407,02/05/2004 06:20:00,02/05/2004 11:00:00,18.97,02/05/2004,56,,280,4.7425,0,12.195
1408,02/05/2004 13:35:00,02/05/2004 14:35:00,1.83,02/05/2004,12,,60,0.4575,0,5.49
1409,02/05/2004 20:30:00,02/06/2004 04:35:00,17.99,02/05/2004,97,,485,4.4975,0,6.676701031
1410,02/06/2004 15:25:00,02/06/2004 18:45:00,8.46,02/06/2004,40,,200,2.115,0,7.614
1411,02/07/2004 19:45:00,02/07/2004 21:25:00,0.93,02/07/2004,20,,100,0.2325,0,1.674
1412,02/08/2004 01:15:00,02/08/2004 14:05:00,16.67,02/08/2004,154,,770,4.1675,0,3.896883117
1413,02/08/2004 16:30:00,02/08/2004 16:40:00,0.05,02/08/2004,2,,10,0.0125,0,0.9
1414,02/09/2004 12:45:00,02/09/2004 13:40:00,1.75,02/09/2004,11,,55,0.4375,0,5.727272727
1415,02/09/2004 19:50:00,02/09/2004 22:45:00,6.46,02/09/2004,35,,175,1.615,0,6.644571429
1416,02/10/2004 00:55:00,02/10/2004 10:55:00,39.56,02/10/2004,120,,600,9.89,0,11.868
1417,02/10/2004 16:30:00,02/11/2004 01:55:00,5.16,02/10/2004,113,,565,1.29,0,1.643893805
1418,02/11/2004 04:10:00,02/11/2004 09:15:00,6.43,02/11/2004,61,,305,1.6075,0,3.794754098
1419,02/11/2004 15:50:00,02/11/2004 15:55:00,0.02,02/11/2004,1,,5,0.005,0,0.72
1420,02/12/2004 17:55:00,02/12/2004 18:00:00,0.02,02/12/2004,1,,5,0.005,0,0.72
1421,02/13/2004 00:30:00,02/13/2004 02:30:00,1.2,02/13/2004,24,,120,0.3,0,1.8
1422,02/16/2004 23:35:00,02/17/2004 01:40:00,0.18,02/16/2004,25,,125,0.045,0,0.2592
1423,02/18/2004 13:40:00,02/18/2004 17:30:00,0.59,02/18/2004,46,,230,0.1475,0,0.46173913
1424,02/18/2004 20:45:00,02/18/2004 23:40:00,2.4,02/18/2004,35,,175,0.6,0,2.468571429
1425,02/20/2004 09:10:00,02/20/2004 20:55:00,17.45,02/20/2004,141,,705,4.3625,0,4.455319149
1426,02/21/2004 11:10:00,02/21/2004 12:25:00,0.07,02/21/2004,15,,75,0.0175,0,0.168
1427,02/21/2004 14:45:00,02/21/2004 16:55:00,0.16,02/21/2004,26,,130,0.04,0,0.221538462
1428,02/21/2004 23:05:00,02/22/2004 11:20:00,31.68,02/21/2004,147,,735,7.92,0,7.758367347
1429,02/24/2004 01:55:00,02/24/2004 02:00:00,0.02,02/24/2004,1,,5,0.005,0,0.72
